sitio,number_pino,sp,h_cm,number_puestas,altitud_m,distances,focal_pine
CQ,28,p,240,1,1332.03,14.0356688476182,27
CQ,29,p,210,6,1330.12,14.2126704035519,27
CQ,41,p,300,4,1333,14.2126704035519,27
CQ,28,p,240,1,1332.03,0,28
CQ,25,p,800,2,1333,3.16227766016838,28
CQ,43,p,170,0,1329.4,4.47213595499958,28
CQ,24,p,850,0,1333,7.07106781186548,28
CQ,42,p,250,4,1326.76,7.81024967590665,28
CQ,29,p,210,6,1330.12,8.54400374531753,28
CQ,41,p,300,4,1333,8.54400374531753,28
CQ,23,p,700,0,1333,9.4339811320566,28
CQ,26,p,900,0,1332.52,11.0453610171873,28
CQ,44,p,170,1,1331.07,11.6619037896906,28
CQ,29,p,210,6,1330.12,0,29
CQ,41,p,300,4,1333,0,29
CQ,44,p,170,1,1331.07,3.60555127546399,29
CQ,30,p,400,2,1331.07,4.12310562561766,29
CQ,42,p,250,4,1326.76,4.24264068711928,29
CQ,45,p,200,0,1333,4.47213595499958,29
CQ,43,p,170,0,1329.4,6.08276253029822,29
CQ,28,p,240,1,1332.03,8.54400374531753,29
CQ,31,p,225,0,1333.72,10.6301458127346,29
CQ,33,p,300,0,1334.21,11.4017542509914,29
CQ,30,p,400,2,1331.07,0,30
CQ,45,p,200,0,1333,3,30
CQ,29,p,210,6,1330.12,4.12310562561766,30
CQ,41,p,300,4,1333,4.12310562561766,30
CQ,44,p,170,1,1331.07,4.47213595499958,30
CQ,33,p,300,0,1334.21,7.28010988928052,30
CQ,31,p,225,0,1333.72,7.61577310586391,30
CQ,42,p,250,4,1326.76,8.06225774829855,30
CQ,32,p,425,3,1337.09,8.48528137423857,30
CQ,34,p,250,14,1332.52,10.1980390271856,30
CQ,31,p,225,0,1333.72,0,31
CQ,32,p,425,3,1337.09,3.16227766016838,31
CQ,33,p,300,0,1334.21,6.40312423743285,31
CQ,38,p,240,9,1324.11,7.07106781186548,31
CQ,30,p,400,2,1331.07,7.61577310586391,31
CQ,34,p,250,14,1332.52,8.60232526704263,31
CQ,45,p,200,0,1333,10.4403065089106,31
CQ,29,p,210,6,1330.12,10.6301458127346,31
CQ,41,p,300,4,1333,10.6301458127346,31
CQ,40,p,400,2,1334.45,11.1803398874989,31
CQ,32,p,425,3,1337.09,0,32
CQ,31,p,225,0,1333.72,3.16227766016838,32
CQ,38,p,240,9,1324.11,4,32
CQ,33,p,300,0,1334.21,4.12310562561766,32
CQ,34,p,250,14,1332.52,5.65685424949238,32
CQ,40,p,400,2,1334.45,8.06225774829855,32
CQ,30,p,400,2,1331.07,8.48528137423857,32
CQ,35,p,240,1,1333,9.48683298050514,32
CQ,45,p,200,0,1333,10.816653826392,32
CQ,36,p,190,3,1333,12,32
CQ,33,p,300,0,1334.21,0,33
CQ,34,p,250,14,1332.52,3,33
CQ,32,p,425,3,1337.09,4.12310562561766,33
CQ,38,p,240,9,1324.11,5,33
CQ,40,p,400,2,1334.45,6,33
CQ,31,p,225,0,1333.72,6.40312423743285,33
CQ,30,p,400,2,1331.07,7.28010988928052,33
CQ,35,p,240,1,1333,8.06225774829855,33
CQ,45,p,200,0,1333,8.60232526704263,33
CQ,46,p,400,0,1330.6,8.60232526704263,33
CQ,34,p,250,14,1332.52,0,34
CQ,33,p,300,0,1334.21,3,34
CQ,40,p,400,2,1334.45,3,34
CQ,38,p,240,9,1324.11,4,34
CQ,35,p,240,1,1333,5.09901951359278,34
CQ,32,p,425,3,1337.09,5.65685424949238,34
CQ,46,p,400,0,1330.6,6.40312423743285,34
CQ,31,p,225,0,1333.72,8.60232526704263,34
CQ,36,p,190,3,1333,8.94427190999916,34
CQ,49,p,300,0,1331.8,10,34
CQ,35,p,240,1,1333,0,35
CQ,40,p,400,2,1334.45,2.23606797749979,35
CQ,36,p,190,3,1333,4.24264068711928,35
CQ,34,p,250,14,1332.52,5.09901951359278,35
CQ,38,p,240,9,1324.11,5.8309518948453,35
CQ,46,p,400,0,1330.6,6.08276253029822,35
CQ,33,p,300,0,1334.21,8.06225774829855,35
CQ,49,p,300,0,1331.8,9.05538513813742,35
CQ,32,p,425,3,1337.09,9.48683298050514,35
CQ,48,p,230,0,1330.36,10.295630140987,35
CQ,36,p,190,3,1333,0,36
CQ,35,p,240,1,1333,4.24264068711928,36
CQ,40,p,400,2,1334.45,6.40312423743285,36
CQ,38,p,240,9,1324.11,8,36
CQ,37,p,240,3,1333.24,8.54400374531753,36
CQ,34,p,250,14,1332.52,8.94427190999916,36
CQ,46,p,400,0,1330.6,9.8488578017961,36
CQ,33,p,300,0,1334.21,11.7046999107196,36
CQ,39,p,120,2,1343.82,11.7046999107196,36
CQ,32,p,425,3,1337.09,12,36
CQ,37,p,240,3,1333.24,0,37
CQ,36,p,190,3,1333,8.54400374531753,37
CQ,38,p,240,9,1324.11,9.4339811320566,37
CQ,35,p,240,1,1333,11,37
CQ,32,p,425,3,1337.09,12.0415945787923,37
CQ,40,p,400,2,1334.45,12.1655250605964,37
CQ,34,p,250,14,1332.52,13,37
CQ,31,p,225,0,1333.72,13.8924439894498,37
CQ,33,p,300,0,1334.21,14.422205101856,37
CQ,39,p,120,2,1343.82,14.560219778561,37
CQ,38,p,240,9,1324.11,0,38
CQ,32,p,425,3,1337.09,4,38
CQ,34,p,250,14,1332.52,4,38
CQ,33,p,300,0,1334.21,5,38
CQ,40,p,400,2,1334.45,5,38
CQ,35,p,240,1,1333,5.8309518948453,38
CQ,31,p,225,0,1333.72,7.07106781186548,38
CQ,36,p,190,3,1333,8,38
CQ,37,p,240,3,1333.24,9.4339811320566,38
CQ,46,p,400,0,1330.6,9.8488578017961,38
CQ,39,p,120,2,1343.82,0,39
CQ,36,p,190,3,1333,11.7046999107196,39
CQ,154,p,210,8,1338.29,13,39
CQ,153,p,200,2,1338.76,13.4164078649987,39
CQ,37,p,240,3,1333.24,14.560219778561,39
CQ,155,p,180,1,1338.76,14.560219778561,39
CQ,156,p,160,1,1338.05,15.2315462117278,39
CQ,157,p,225,1,1338.29,15.2315462117278,39
CQ,35,p,240,1,1333,15.6524758424985,39
CQ,47,p,220,1,1331.32,16.4924225024706,39
CQ,40,p,400,2,1334.45,0,40
CQ,35,p,240,1,1333,2.23606797749979,40
CQ,34,p,250,14,1332.52,3,40
CQ,38,p,240,9,1324.11,5,40
CQ,46,p,400,0,1330.6,5.09901951359278,40
CQ,33,p,300,0,1334.21,6,40
CQ,36,p,190,3,1333,6.40312423743285,40
CQ,32,p,425,3,1337.09,8.06225774829855,40
CQ,49,p,300,0,1331.8,8.54400374531753,40
CQ,48,p,230,0,1330.36,10.6301458127346,40
CQ,29,p,210,6,1330.12,0,41
CQ,41,p,300,4,1333,0,41
CQ,44,p,170,1,1331.07,3.60555127546399,41
CQ,30,p,400,2,1331.07,4.12310562561766,41
CQ,42,p,250,4,1326.76,4.24264068711928,41
CQ,45,p,200,0,1333,4.47213595499958,41
CQ,43,p,170,0,1329.4,6.08276253029822,41
CQ,28,p,240,1,1332.03,8.54400374531753,41
CQ,31,p,225,0,1333.72,10.6301458127346,41
CQ,33,p,300,0,1334.21,11.4017542509914,41
CQ,42,p,250,4,1326.76,0,42
CQ,43,p,170,0,1329.4,3.60555127546399,42
CQ,29,p,210,6,1330.12,4.24264068711928,42
CQ,41,p,300,4,1333,4.24264068711928,42
CQ,44,p,170,1,1331.07,5,42
CQ,45,p,200,0,1333,7.07106781186548,42
CQ,26,p,900,0,1332.52,7.81024967590665,42
CQ,28,p,240,1,1332.03,7.81024967590665,42
CQ,30,p,400,2,1331.07,8.06225774829855,42
CQ,27,p,900,0,1331.56,10,42
CQ,43,p,170,0,1329.4,0,43
CQ,42,p,250,4,1326.76,3.60555127546399,43
CQ,28,p,240,1,1332.03,4.47213595499958,43
CQ,29,p,210,6,1330.12,6.08276253029822,43
CQ,41,p,300,4,1333,6.08276253029822,43
CQ,25,p,800,2,1333,7.07106781186548,43
CQ,26,p,900,0,1332.52,7.61577310586391,43
CQ,44,p,170,1,1331.07,8.24621125123532,43
CQ,45,p,200,0,1333,10.0498756211209,43
CQ,30,p,400,2,1331.07,10.1980390271856,43
CQ,44,p,170,1,1331.07,0,44
CQ,45,p,200,0,1333,2.23606797749979,44
CQ,29,p,210,6,1330.12,3.60555127546399,44
CQ,41,p,300,4,1333,3.60555127546399,44
CQ,30,p,400,2,1331.07,4.47213595499958,44
CQ,42,p,250,4,1326.76,5,44
CQ,43,p,170,0,1329.4,8.24621125123532,44
CQ,53,p,150,1,1338.53,8.60232526704263,44
CQ,51,p,160,2,1338.29,9,44
CQ,52,p,250,8,1338.76,9.21954445729289,44
CQ,45,p,200,0,1333,0,45
CQ,44,p,170,1,1331.07,2.23606797749979,45
CQ,30,p,400,2,1331.07,3,45
CQ,29,p,210,6,1330.12,4.47213595499958,45
CQ,41,p,300,4,1333,4.47213595499958,45
CQ,42,p,250,4,1326.76,7.07106781186548,45
CQ,53,p,150,1,1338.53,8.54400374531753,45
CQ,33,p,300,0,1334.21,8.60232526704263,45
CQ,50,p,280,1,1338.76,8.60232526704263,45
CQ,52,p,250,8,1338.76,10,45
CQ,46,p,400,0,1330.6,0,46
CQ,49,p,300,0,1331.8,3.60555127546399,46
CQ,40,p,400,2,1334.45,5.09901951359278,46
CQ,35,p,240,1,1333,6.08276253029822,46
CQ,34,p,250,14,1332.52,6.40312423743285,46
CQ,48,p,230,0,1330.36,6.70820393249937,46
CQ,56,p,200,3,1344.3,7.28010988928052,46
CQ,33,p,300,0,1334.21,8.60232526704263,46
CQ,50,p,280,1,1338.76,8.60232526704263,46
CQ,36,p,190,3,1333,9.8488578017961,46
CQ,47,p,220,1,1331.32,0,47
CQ,48,p,230,0,1330.36,5,47
CQ,49,p,300,0,1331.8,9,47
CQ,57,p,210,1,1336.85,10.1980390271856,47
CQ,58,p,550,2,1334.69,10.770329614269,47
CQ,46,p,400,0,1330.6,11.4017542509914,47
CQ,35,p,240,1,1333,13.4536240470737,47
CQ,56,p,200,3,1344.3,13.6014705087354,47
CQ,36,p,190,3,1333,13.8924439894498,47
CQ,40,p,400,2,1334.45,14.422205101856,47
CQ,48,p,230,0,1330.36,0,48
CQ,49,p,300,0,1331.8,4,48
CQ,47,p,220,1,1331.32,5,48
CQ,46,p,400,0,1330.6,6.70820393249937,48
CQ,56,p,200,3,1344.3,8.94427190999916,48
CQ,35,p,240,1,1333,10.295630140987,48
CQ,40,p,400,2,1334.45,10.6301458127346,48
CQ,36,p,190,3,1333,12.1655250605964,48
CQ,57,p,210,1,1336.85,12.2065556157337,48
CQ,34,p,250,14,1332.52,12.8062484748657,48
CQ,49,p,300,0,1331.8,0,49
CQ,46,p,400,0,1330.6,3.60555127546399,49
CQ,48,p,230,0,1330.36,4,49
CQ,56,p,200,3,1344.3,5.65685424949238,49
CQ,40,p,400,2,1334.45,8.54400374531753,49
CQ,47,p,220,1,1331.32,9,49
CQ,35,p,240,1,1333,9.05538513813742,49
CQ,50,p,280,1,1338.76,9.21954445729289,49
CQ,34,p,250,14,1332.52,10,49
CQ,55,p,200,5,1341.42,10.6301458127346,49
CQ,50,p,280,1,1338.76,0,50
CQ,54,p,190,3,1338.53,4.47213595499958,50
CQ,53,p,150,1,1338.53,5,50
CQ,55,p,200,5,1341.42,5.09901951359278,50
CQ,56,p,200,3,1344.3,5.3851648071345,50
CQ,45,p,200,0,1333,8.60232526704263,50
CQ,46,p,400,0,1330.6,8.60232526704263,50
CQ,52,p,250,8,1338.76,8.60232526704263,50
CQ,49,p,300,0,1331.8,9.21954445729289,50
CQ,44,p,170,1,1331.07,9.8488578017961,50
CQ,51,p,160,2,1338.29,0,51
CQ,52,p,250,8,1338.76,2,51
CQ,53,p,150,1,1338.53,5.3851648071345,51
CQ,54,p,190,3,1338.53,7.07106781186548,51
CQ,44,p,170,1,1331.07,9,51
CQ,55,p,200,5,1341.42,10,51
CQ,45,p,200,0,1333,10.1980390271856,51
CQ,42,p,250,4,1326.76,10.295630140987,51
CQ,50,p,280,1,1338.76,10.295630140987,51
CQ,27,p,900,0,1331.56,11.0453610171873,51
CQ,52,p,250,8,1338.76,0,52
CQ,51,p,160,2,1338.29,2,52
CQ,53,p,150,1,1338.53,3.60555127546399,52
CQ,54,p,190,3,1338.53,5.09901951359278,52
CQ,55,p,200,5,1341.42,8,52
CQ,50,p,280,1,1338.76,8.60232526704263,52
CQ,44,p,170,1,1331.07,9.21954445729289,52
CQ,45,p,200,0,1333,10,52
CQ,42,p,250,4,1326.76,11.4017542509914,52
CQ,56,p,200,3,1344.3,12.369316876853,52
CQ,53,p,150,1,1338.53,0,53
CQ,54,p,190,3,1338.53,2.23606797749979,53
CQ,52,p,250,8,1338.76,3.60555127546399,53
CQ,50,p,280,1,1338.76,5,53
CQ,51,p,160,2,1338.29,5.3851648071345,53
CQ,55,p,200,5,1341.42,5.3851648071345,53
CQ,45,p,200,0,1333,8.54400374531753,53
CQ,44,p,170,1,1331.07,8.60232526704263,53
CQ,56,p,200,3,1344.3,9.05538513813742,53
CQ,30,p,400,2,1331.07,11.4017542509914,53
CQ,54,p,190,3,1338.53,0,54
CQ,53,p,150,1,1338.53,2.23606797749979,54
CQ,55,p,200,5,1341.42,3.16227766016838,54
CQ,50,p,280,1,1338.76,4.47213595499958,54
CQ,52,p,250,8,1338.76,5.09901951359278,54
CQ,51,p,160,2,1338.29,7.07106781186548,54
CQ,56,p,200,3,1344.3,7.28010988928052,54
CQ,45,p,200,0,1333,10.295630140987,54
CQ,44,p,170,1,1331.07,10.6301458127346,54
CQ,49,p,300,0,1331.8,12.5299640861417,54
CQ,55,p,200,5,1341.42,0,55
CQ,54,p,190,3,1338.53,3.16227766016838,55
CQ,56,p,200,3,1344.3,5,55
CQ,50,p,280,1,1338.76,5.09901951359278,55
CQ,53,p,150,1,1338.53,5.3851648071345,55
CQ,52,p,250,8,1338.76,8,55
CQ,51,p,160,2,1338.29,10,55
CQ,49,p,300,0,1331.8,10.6301458127346,55
CQ,46,p,400,0,1330.6,11.6619037896906,55
CQ,45,p,200,0,1333,12.8062484748657,55
CQ,56,p,200,3,1344.3,0,56
CQ,55,p,200,5,1341.42,5,56
CQ,50,p,280,1,1338.76,5.3851648071345,56
CQ,49,p,300,0,1331.8,5.65685424949238,56
CQ,46,p,400,0,1330.6,7.28010988928052,56
CQ,54,p,190,3,1338.53,7.28010988928052,56
CQ,48,p,230,0,1330.36,8.94427190999916,56
CQ,53,p,150,1,1338.53,9.05538513813742,56
CQ,40,p,400,2,1334.45,12.0415945787923,56
CQ,34,p,250,14,1332.52,12.1655250605964,56
CQ,57,p,210,1,1336.85,0,57
CQ,58,p,550,2,1334.69,2,57
CQ,47,p,220,1,1331.32,10.1980390271856,57
CQ,60,p,125,1,1329.16,11.1803398874989,57
CQ,48,p,230,0,1330.36,12.2065556157337,57
CQ,61,p,500,1,1331.56,13.0384048104053,57
CQ,59,p,400,0,1331.32,13.4164078649987,57
CQ,49,p,300,0,1331.8,14.8660687473185,57
CQ,63,p,425,1,1332.76,15.1327459504216,57
CQ,62,p,350,0,1332.52,16.0312195418814,57
CQ,58,p,550,2,1334.69,0,58
CQ,57,p,210,1,1336.85,2,58
CQ,47,p,220,1,1331.32,10.770329614269,58
CQ,60,p,125,1,1329.16,11,58
CQ,59,p,400,0,1331.32,12.6491106406735,58
CQ,61,p,500,1,1331.56,13.0384048104053,58
CQ,48,p,230,0,1330.36,13.4536240470737,58
CQ,63,p,425,1,1332.76,15.52417469626,58
CQ,62,p,350,0,1332.52,16.2788205960997,58
CQ,49,p,300,0,1331.8,16.4012194668567,58
CQ,59,p,400,0,1331.32,0,59
CQ,60,p,125,1,1329.16,4.12310562561766,59
CQ,61,p,500,1,1331.56,5.09901951359278,59
CQ,62,p,350,0,1332.52,8.06225774829855,59
CQ,63,p,425,1,1332.76,8.54400374531753,59
CQ,103,p,300,1,1340.93,8.94427190999916,59
CQ,102,p,350,1,1341.42,11.1803398874989,59
CQ,104,p,425,0,1334.45,11.4017542509914,59
CQ,64,p,400,1,1335.41,11.7046999107196,59
CQ,101,p,250,0,1342.62,12.0415945787923,59
CQ,60,p,125,1,1329.16,0,60
CQ,61,p,500,1,1331.56,2.23606797749979,60
CQ,59,p,400,0,1331.32,4.12310562561766,60
CQ,63,p,425,1,1332.76,5.65685424949238,60
CQ,62,p,350,0,1332.52,5.8309518948453,60
CQ,64,p,400,1,1335.41,8.60232526704263,60
CQ,66,p,200,1,1336.13,10.6301458127346,60
CQ,65,p,220,5,1334.93,10.816653826392,60
CQ,58,p,550,2,1334.69,11,60
CQ,57,p,210,1,1336.85,11.1803398874989,60
CQ,61,p,500,1,1331.56,0,61
CQ,60,p,125,1,1329.16,2.23606797749979,61
CQ,62,p,350,0,1332.52,3.60555127546399,61
CQ,63,p,425,1,1332.76,3.60555127546399,61
CQ,59,p,400,0,1331.32,5.09901951359278,61
CQ,64,p,400,1,1335.41,6.70820393249937,61
CQ,65,p,220,5,1334.93,8.60232526704263,61
CQ,66,p,200,1,1336.13,8.60232526704263,61
CQ,91,p,350,2,1338.29,10.0498756211209,61
CQ,103,p,300,1,1340.93,11.4017542509914,61
CQ,62,p,350,0,1332.52,0,62
CQ,63,p,425,1,1332.76,1.4142135623731,62
CQ,61,p,500,1,1331.56,3.60555127546399,62
CQ,64,p,400,1,1335.41,4,62
CQ,65,p,220,5,1334.93,5,62
CQ,66,p,200,1,1336.13,5.3851648071345,62
CQ,60,p,125,1,1329.16,5.8309518948453,62
CQ,91,p,350,2,1338.29,7.07106781186548,62
CQ,59,p,400,0,1331.32,8.06225774829855,62
CQ,100,p,400,1,1350.31,10.0498756211209,62
CQ,63,p,425,1,1332.76,0,63
CQ,62,p,350,0,1332.52,1.4142135623731,63
CQ,64,p,400,1,1335.41,3.16227766016838,63
CQ,61,p,500,1,1331.56,3.60555127546399,63
CQ,66,p,200,1,1336.13,5,63
CQ,65,p,220,5,1334.93,5.3851648071345,63
CQ,60,p,125,1,1329.16,5.65685424949238,63
CQ,91,p,350,2,1338.29,8.24621125123532,63
CQ,59,p,400,0,1331.32,8.54400374531753,63
CQ,69,p,200,6,1355.35,10.1980390271856,63
CQ,64,p,400,1,1335.41,0,64
CQ,66,p,200,1,1336.13,2.23606797749979,64
CQ,63,p,425,1,1332.76,3.16227766016838,64
CQ,62,p,350,0,1332.52,4,64
CQ,65,p,220,5,1334.93,4.12310562561766,64
CQ,61,p,500,1,1331.56,6.70820393249937,64
CQ,69,p,200,6,1355.35,7.07106781186548,64
CQ,70,p,350,3,1350.79,8.54400374531753,64
CQ,60,p,125,1,1329.16,8.60232526704263,64
CQ,91,p,350,2,1338.29,8.60232526704263,64
CQ,65,p,220,5,1334.93,0,65
CQ,66,p,200,1,1336.13,2.82842712474619,65
CQ,64,p,400,1,1335.41,4.12310562561766,65
CQ,62,p,350,0,1332.52,5,65
CQ,91,p,350,2,1338.29,5,65
CQ,63,p,425,1,1332.76,5.3851648071345,65
CQ,100,p,400,1,1350.31,7.21110255092798,65
CQ,67,p,180,1,1349.59,7.61577310586391,65
CQ,69,p,200,6,1355.35,8.54400374531753,65
CQ,61,p,500,1,1331.56,8.60232526704263,65
CQ,66,p,200,1,1336.13,0,66
CQ,64,p,400,1,1335.41,2.23606797749979,66
CQ,65,p,220,5,1334.93,2.82842712474619,66
CQ,63,p,425,1,1332.76,5,66
CQ,62,p,350,0,1332.52,5.3851648071345,66
CQ,69,p,200,6,1355.35,6.08276253029822,66
CQ,67,p,180,1,1349.59,7.07106781186548,66
CQ,70,p,350,3,1350.79,7.07106781186548,66
CQ,68,p,100,6,1351.99,7.28010988928052,66
CQ,91,p,350,2,1338.29,7.81024967590665,66
CQ,67,p,180,1,1349.59,0,67
CQ,68,p,100,6,1351.99,3.60555127546399,67
CQ,70,p,350,3,1350.79,4.47213595499958,67
CQ,87,p,200,2,1340.69,4.47213595499958,67
CQ,71,p,300,2,1345.98,5,67
CQ,86,p,325,13,1339.49,5,67
CQ,90,p,350,2,1338.53,5.8309518948453,67
CQ,88,p,200,2,1339.97,6,67
CQ,69,p,200,6,1355.35,6.08276253029822,67
CQ,66,p,200,1,1336.13,7.07106781186548,67
CQ,68,p,100,6,1351.99,0,68
CQ,70,p,350,3,1350.79,1,68
CQ,71,p,300,2,1345.98,1.4142135623731,68
CQ,69,p,200,6,1355.35,3.16227766016838,68
CQ,67,p,180,1,1349.59,3.60555127546399,68
CQ,73,p,100,1,1340.69,7,68
CQ,87,p,200,2,1340.69,7,68
CQ,72,p,140,3,1343.1,7.07106781186548,68
CQ,86,p,325,13,1339.49,7.07106781186548,68
CQ,66,p,200,1,1336.13,7.28010988928052,68
CQ,69,p,200,6,1355.35,0,69
CQ,70,p,350,3,1350.79,2.23606797749979,69
CQ,71,p,300,2,1345.98,2.82842712474619,69
CQ,68,p,100,6,1351.99,3.16227766016838,69
CQ,66,p,200,1,1336.13,6.08276253029822,69
CQ,67,p,180,1,1349.59,6.08276253029822,69
CQ,64,p,400,1,1335.41,7.07106781186548,69
CQ,72,p,140,3,1343.1,8.24621125123532,69
CQ,65,p,220,5,1334.93,8.54400374531753,69
CQ,73,p,100,1,1340.69,8.54400374531753,69
CQ,70,p,350,3,1350.79,0,70
CQ,68,p,100,6,1351.99,1,70
CQ,71,p,300,2,1345.98,1,70
CQ,69,p,200,6,1355.35,2.23606797749979,70
CQ,67,p,180,1,1349.59,4.47213595499958,70
CQ,72,p,140,3,1343.1,7,70
CQ,66,p,200,1,1336.13,7.07106781186548,70
CQ,73,p,100,1,1340.69,7.07106781186548,70
CQ,87,p,200,2,1340.69,8,70
CQ,86,p,325,13,1339.49,8.06225774829855,70
CQ,71,p,300,2,1345.98,0,71
CQ,70,p,350,3,1350.79,1,71
CQ,68,p,100,6,1351.99,1.4142135623731,71
CQ,69,p,200,6,1355.35,2.82842712474619,71
CQ,67,p,180,1,1349.59,5,71
CQ,72,p,140,3,1343.1,6,71
CQ,73,p,100,1,1340.69,6.08276253029822,71
CQ,86,p,325,13,1339.49,8,71
CQ,66,p,200,1,1336.13,8.06225774829855,71
CQ,87,p,200,2,1340.69,8.06225774829855,71
CQ,72,p,140,3,1343.1,0,72
CQ,73,p,100,1,1340.69,1,72
CQ,71,p,300,2,1345.98,6,72
CQ,70,p,350,3,1350.79,7,72
CQ,68,p,100,6,1351.99,7.07106781186548,72
CQ,69,p,200,6,1355.35,8.24621125123532,72
CQ,67,p,180,1,1349.59,9.8488578017961,72
CQ,85,p,250,2,1338.05,9.8488578017961,72
CQ,86,p,325,13,1339.49,10,72
CQ,87,p,200,2,1340.69,10.6301458127346,72
CQ,73,p,100,1,1340.69,0,73
CQ,72,p,140,3,1343.1,1,73
CQ,71,p,300,2,1345.98,6.08276253029822,73
CQ,68,p,100,6,1351.99,7,73
CQ,70,p,350,3,1350.79,7.07106781186548,73
CQ,69,p,200,6,1355.35,8.54400374531753,73
CQ,85,p,250,2,1338.05,8.94427190999916,73
CQ,86,p,325,13,1339.49,9.21954445729289,73
CQ,67,p,180,1,1349.59,9.48683298050514,73
CQ,87,p,200,2,1340.69,9.89949493661167,73
CQ,85,p,250,2,1338.05,0,85
CQ,86,p,325,13,1339.49,2.23606797749979,85
CQ,87,p,200,2,1340.69,3.16227766016838,85
CQ,88,p,200,2,1339.97,5.09901951359278,85
CQ,89,p,220,0,1338.53,5.8309518948453,85
CQ,67,p,180,1,1349.59,7.07106781186548,85
CQ,90,p,350,2,1338.53,8,85
CQ,95,p,375,0,1342.62,8.24621125123532,85
CQ,68,p,100,6,1351.99,8.54400374531753,85
CQ,99,p,325,2,1353.67,8.54400374531753,85
CQ,86,p,325,13,1339.49,0,86
CQ,87,p,200,2,1340.69,1,86
CQ,85,p,250,2,1338.05,2.23606797749979,86
CQ,88,p,200,2,1339.97,3.60555127546399,86
CQ,67,p,180,1,1349.59,5,86
CQ,89,p,220,0,1338.53,5,86
CQ,90,p,350,2,1338.53,6.08276253029822,86
CQ,68,p,100,6,1351.99,7.07106781186548,86
CQ,99,p,325,2,1353.67,7.21110255092798,86
CQ,93,p,375,1,1341.66,7.81024967590665,86
CQ,87,p,200,2,1340.69,0,87
CQ,86,p,325,13,1339.49,1,87
CQ,88,p,200,2,1339.97,2.82842712474619,87
CQ,85,p,250,2,1338.05,3.16227766016838,87
CQ,67,p,180,1,1349.59,4.47213595499958,87
CQ,89,p,220,0,1338.53,4.47213595499958,87
CQ,90,p,350,2,1338.53,5.09901951359278,87
CQ,99,p,325,2,1353.67,6.40312423743285,87
CQ,68,p,100,6,1351.99,7,87
CQ,93,p,375,1,1341.66,7.21110255092798,87
CQ,88,p,200,2,1339.97,0,88
CQ,89,p,220,0,1338.53,2,88
CQ,87,p,200,2,1340.69,2.82842712474619,88
CQ,90,p,350,2,1338.53,3.16227766016838,88
CQ,86,p,325,13,1339.49,3.60555127546399,88
CQ,99,p,325,2,1353.67,3.60555127546399,88
CQ,93,p,375,1,1341.66,4.47213595499958,88
CQ,92,p,250,0,1339.25,5,88
CQ,85,p,250,2,1338.05,5.09901951359278,88
CQ,67,p,180,1,1349.59,6,88
CQ,89,p,220,0,1338.53,0,89
CQ,88,p,200,2,1339.97,2,89
CQ,93,p,375,1,1341.66,2.82842712474619,89
CQ,99,p,325,2,1353.67,3,89
CQ,94,p,275,0,1340.45,4,89
CQ,90,p,350,2,1338.53,4.24264068711928,89
CQ,87,p,200,2,1340.69,4.47213595499958,89
CQ,86,p,325,13,1339.49,5,89
CQ,92,p,250,0,1339.25,5.3851648071345,89
CQ,85,p,250,2,1338.05,5.8309518948453,89
CQ,90,p,350,2,1338.53,0,90
CQ,92,p,250,0,1339.25,2.23606797749979,90
CQ,99,p,325,2,1353.67,3,90
CQ,88,p,200,2,1339.97,3.16227766016838,90
CQ,89,p,220,0,1338.53,4.24264068711928,90
CQ,87,p,200,2,1340.69,5.09901951359278,90
CQ,93,p,375,1,1341.66,5.09901951359278,90
CQ,67,p,180,1,1349.59,5.8309518948453,90
CQ,86,p,325,13,1339.49,6.08276253029822,90
CQ,94,p,275,0,1340.45,7.61577310586391,90
CQ,91,p,350,2,1338.29,0,91
CQ,100,p,400,1,1350.31,3,91
CQ,65,p,220,5,1334.93,5,91
CQ,62,p,350,0,1332.52,7.07106781186548,91
CQ,101,p,250,0,1342.62,7.07106781186548,91
CQ,107,p,275,3,1336.37,7.07106781186548,91
CQ,106,p,300,3,1335.89,7.21110255092798,91
CQ,66,p,200,1,1336.13,7.81024967590665,91
CQ,102,p,350,1,1341.42,8,91
CQ,105,p,250,1,1335.89,8.06225774829855,91
CQ,92,p,250,0,1339.25,0,92
CQ,90,p,350,2,1338.53,2.23606797749979,92
CQ,99,p,325,2,1353.67,2.82842712474619,92
CQ,88,p,200,2,1339.97,5,92
CQ,93,p,375,1,1341.66,5,92
CQ,89,p,220,0,1338.53,5.3851648071345,92
CQ,100,p,400,1,1350.31,6.70820393249937,92
CQ,109,p,225,1,1337.8,7.21110255092798,92
CQ,87,p,200,2,1340.69,7.28010988928052,92
CQ,67,p,180,1,1349.59,7.81024967590665,92
CQ,93,p,375,1,1341.66,0,93
CQ,99,p,325,2,1353.67,2.23606797749979,93
CQ,89,p,220,0,1338.53,2.82842712474619,93
CQ,94,p,275,0,1340.45,2.82842712474619,93
CQ,88,p,200,2,1339.97,4.47213595499958,93
CQ,92,p,250,0,1339.25,5,93
CQ,90,p,350,2,1338.53,5.09901951359278,93
CQ,95,p,375,0,1342.62,5.8309518948453,93
CQ,111,p,325,0,1341.9,5.8309518948453,93
CQ,98,p,300,0,1353.19,6.40312423743285,93
CQ,94,p,275,0,1340.45,0,94
CQ,93,p,375,1,1341.66,2.82842712474619,94
CQ,95,p,375,0,1342.62,3.16227766016838,94
